Student_ID,Student_Name,Batch,Semester,Year,Mid1,Mid2,Internals,EndTerm,Attendance,Total_Marks,SGPA,Performance_Type
S0192,Rohan Ganguly,2024,7,2027,11.06,12.3,16.89,95.7,73.5,88.09,8.41,Consistent_Topper
S0192,Rohan Ganguly,2024,8,2027,11.0,9.5,14.85,100.0,70.7,85.36,8.29,Consistent_Topper
S0193,Riya Sarkar,2024,1,2024,11.31,10.63,14.66,100.0,90.1,86.6,8.55,Consistent_Topper
S0193,Riya Sarkar,2024,2,2024,12.55,11.91,17.0,100.0,90.7,91.46,8.74,Consistent_Topper
S0193,Riya Sarkar,2024,3,2025,12.46,11.26,18.02,100.0,96.8,91.74,9.26,Consistent_Topper
S0193,Riya Sarkar,2024,4,2025,10.41,11.36,14.76,100.0,93.2,86.54,8.89,Consistent_Topper
S0193,Riya Sarkar,2024,5,2026,9.51,9.69,16.04,100.0,95.1,85.24,9.16,Consistent_Topper
S0193,Riya Sarkar,2024,6,2026,10.59,11.34,16.09,100.0,91.2,88.02,8.69,Consistent_Topper
S0193,Riya Sarkar,2024,7,2027,11.43,12.46,17.93,100.0,87.2,91.81,9.16,Consistent_Topper
S0193,Riya Sarkar,2024,8,2027,10.36,10.77,18.52,97.84,91.4,88.57,9.02,Consistent_Topper
S0194,Neha Roy,2024,1,2024,7.48,8.38,9.1,77.78,65.7,63.84,6.87,Late_Bloomer
S0194,Neha Roy,2024,2,2024,7.18,7.68,11.82,70.33,62.0,61.84,6.5,Late_Bloomer
S0194,Neha Roy,2024,3,2025,8.77,8.12,10.71,72.98,72.1,64.09,6.46,Late_Bloomer
S0194,Neha Roy,2024,4,2025,5.55,10.17,12.3,85.55,68.5,70.79,6.83,Late_Bloomer
S0194,Neha Roy,2024,5,2026,8.71,10.21,13.51,71.53,62.0,68.2,7.16,Late_Bloomer
S0194,Neha Roy,2024,6,2026,8.5,9.78,15.03,82.17,65.0,74.39,7.46,Late_Bloomer
S0194,Neha Roy,2024,7,2027,9.15,8.62,13.7,85.25,61.7,74.09,7.53,Late_Bloomer
S0194,Neha Roy,2024,8,2027,10.47,8.62,14.17,81.7,67.5,74.11,7.67,Late_Bloomer
S0195,Arka Chatterjee,2025,1,2025,7.69,7.78,9.24,75.71,86.0,62.57,5.95,Low_Performer
S0195,Arka Chatterjee,2025,2,2025,6.82,7.79,10.24,65.39,92.4,57.54,6.24,Low_Performer
S0195,Arka Chatterjee,2025,3,2026,6.5,9.21,8.39,73.2,89.0,60.71,6.59,Low_Performer
S0195,Arka Chatterjee,2025,4,2026,7.22,8.49,8.6,61.73,92.1,55.17,6.15,Low_Performer
S0195,Arka Chatterjee,2025,5,2027,5.28,5.43,6.92,59.59,93.3,47.42,4.97,Low_Performer
S0195,Arka Chatterjee,2025,6,2027,6.52,5.75,9.86,63.21,90.9,53.73,5.36,Low_Performer
S0195,Arka Chatterjee,2025,7,2028,6.8,7.71,9.08,70.04,87.2,58.61,5.58,Low_Performer
S0195,Arka Chatterjee,2025,8,2028,9.32,7.49,15.02,65.98,90.7,64.83,6.33,Low_Performer
S0196,Soham Biswas,2025,1,2025,9.59,8.66,12.82,89.92,75.7,76.03,7.91,Average
S0196,Soham Biswas,2025,2,2025,8.49,9.28,13.34,85.54,70.0,73.89,7.78,Average
S0196,Soham Biswas,2025,3,2026,8.46,9.3,13.77,91.6,70.3,77.33,7.43,Average
S0196,Soham Biswas,2025,4,2026,6.02,7.53,13.39,77.86,71.5,65.88,6.8,Average
S0196,Soham Biswas,2025,5,2027,9.42,11.85,12.86,85.99,76.3,77.12,7.34,Average
S0196,Soham Biswas,2025,6,2027,8.25,8.21,15.37,88.13,73.8,75.89,7.89,Average
S0196,Soham Biswas,2025,7,2028,9.35,8.73,15.79,76.6,74.7,72.17,7.8,Average
S0196,Soham Biswas,2025,8,2028,7.06,7.05,10.23,93.71,76.5,71.19,7.44,Average
S0197,Soham Mitra,2025,1,2025,10.51,10.63,12.48,86.52,90.7,76.87,7.59,Average
S0197,Soham Mitra,2025,2,2025,7.12,8.36,14.46,89.1,90.0,74.49,7.39,Average
S0197,Soham Mitra,2025,3,2026,7.98,9.84,13.76,88.89,92.3,76.03,7.68,Average
S0197,Soham Mitra,2025,4,2026,8.93,10.65,13.13,75.85,90.7,70.64,6.49,Average
S0197,Soham Mitra,2025,5,2027,8.84,7.53,12.19,78.26,98.3,67.69,6.97,Average
S0197,Soham Mitra,2025,6,2027,9.7,8.46,12.98,100.0,98.1,81.14,8.56,Average
S0197,Soham Mitra,2025,7,2028,8.3,9.55,13.48,88.73,93.3,75.69,7.7,Average
S0197,Soham Mitra,2025,8,2028,11.19,9.64,14.26,65.89,95.0,68.03,6.6,Average
S0198,Vikram Biswas,2025,1,2025,6.34,6.99,12.09,70.98,66.2,60.92,5.92,Late_Bloomer
S0198,Vikram Biswas,2025,2,2025,6.86,6.97,9.58,78.49,71.8,62.66,5.8,Late_Bloomer
S0198,Vikram Biswas,2025,3,2026,8.24,5.62,10.78,74.98,71.0,62.12,6.71,Late_Bloomer
S0198,Vikram Biswas,2025,4,2026,6.97,7.61,10.69,77.17,73.7,63.86,6.39,Late_Bloomer
S0198,Vikram Biswas,2025,5,2027,7.07,9.68,12.77,85.79,69.2,72.43,7.29,Late_Bloomer
S0198,Vikram Biswas,2025,6,2027,10.58,9.67,15.09,88.48,74.5,79.58,8.08,Late_Bloomer
S0198,Vikram Biswas,2025,7,2028,9.55,8.84,12.82,97.58,76.4,80.01,7.36,Late_Bloomer
S0198,Vikram Biswas,2025,8,2028,11.29,10.84,14.08,100.0,65.3,86.21,8.62,Late_Bloomer
S0199,Ishita Kar,2025,1,2025,9.87,12.0,18.52,97.86,91.6,89.31,8.99,Consistent_Topper
S0199,Ishita Kar,2025,2,2025,11.08,11.49,15.25,100.0,89.2,87.83,8.59,Consistent_Topper
S0199,Ishita Kar,2025,3,2026,12.09,11.71,17.06,100.0,87.6,90.86,9.09,Consistent_Topper
S0199,Ishita Kar,2025,4,2026,10.24,10.24,15.17,100.0,88.3,85.66,8.43,Consistent_Topper
S0199,Ishita Kar,2025,5,2027,10.64,10.75,13.98,96.39,93.5,83.57,8.08,Consistent_Topper
S0199,Ishita Kar,2025,6,2027,10.51,11.7,13.08,100.0,86.3,85.29,8.41,Consistent_Topper
S0199,Ishita Kar,2025,7,2028,10.07,7.7,14.57,100.0,95.1,82.33,8.55,Consistent_Topper
S0199,Ishita Kar,2025,8,2028,8.31,11.13,15.84,95.11,88.1,82.83,7.89,Consistent_Topper
S0200,Soham Saha,2025,1,2025,8.52,8.8,9.56,78.38,73.0,66.08,6.63,Average
S0200,Soham Saha,2025,2,2025,5.21,9.39,12.84,82.27,76.7,68.58,6.41,Average
S0200,Soham Saha,2025,3,2026,8.7,7.36,10.6,82.72,79.7,68.02,7.14,Average
S0200,Soham Saha,2025,4,2026,7.96,6.11,11.82,75.82,77.1,63.8,6.15,Average
S0200,Soham Saha,2025,5,2027,6.63,7.77,8.24,84.87,81.2,65.08,6.05,Average
S0200,Soham Saha,2025,6,2027,7.22,8.51,11.95,83.1,82.5,69.23,7.39,Average
S0200,Soham Saha,2025,7,2028,8.48,7.93,11.73,82.14,77.0,69.22,7.02,Average
S0200,Soham Saha,2025,8,2028,10.28,8.59,13.49,88.6,83.8,76.67,7.61,Average
S0201,Arjun Basu,2025,1,2025,10.56,10.22,14.51,88.45,84.8,79.51,8.17,Average
S0201,Arjun Basu,2025,2,2025,9.18,7.46,12.42,86.99,80.8,72.55,7.27,Average
S0201,Arjun Basu,2025,3,2026,9.14,7.8,16.28,76.36,81.4,71.4,7.11,Average
S0201,Arjun Basu,2025,4,2026,8.03,6.76,11.74,66.51,79.7,59.78,6.26,Average
S0201,Arjun Basu,2025,5,2027,11.04,10.57,15.1,72.86,85.4,73.14,7.08,Average
S0201,Arjun Basu,2025,6,2027,8.73,8.86,14.63,85.15,81.6,74.8,6.98,Average
S0201,Arjun Basu,2025,7,2028,7.68,8.54,12.81,80.55,84.5,69.3,6.86,Average
S0201,Arjun Basu,2025,8,2028,8.03,7.72,12.41,85.56,85.8,70.93,7.65,Average
S0202,Debjit Paul,2025,1,2025,7.59,5.71,11.56,55.38,72.5,52.55,4.94,Low_Performer
S0202,Debjit Paul,2025,2,2025,7.87,8.4,15.07,72.99,67.7,67.83,6.33,Low_Performer
S0202,Debjit Paul,2025,3,2026,6.82,6.75,12.36,51.89,62.3,51.88,5.5,Low_Performer
S0202,Debjit Paul,2025,4,2026,5.63,6.16,9.56,60.6,70.3,51.65,4.52,Low_Performer
S0202,Debjit Paul,2025,5,2027,5.41,4.5,10.51,64.46,68.0,52.64,5.0,Low_Performer
S0202,Debjit Paul,2025,6,2027,8.59,8.31,7.8,72.17,72.3,60.78,5.82,Low_Performer
S0202,Debjit Paul,2025,7,2028,5.9,7.0,9.52,58.45,63.7,51.63,5.21,Low_Performer
S0202,Debjit Paul,2025,8,2028,6.65,6.73,9.18,55.44,67.4,50.27,5.36,Low_Performer
S0203,Rahul Dutta,2025,1,2025,10.16,9.08,12.12,76.72,68.4,69.71,6.69,Average
S0203,Rahul Dutta,2025,2,2025,10.1,8.19,14.94,73.16,70.8,69.81,6.76,Average
S0203,Rahul Dutta,2025,3,2026,8.83,9.4,15.85,87.12,66.5,77.64,7.55,Average
S0203,Rahul Dutta,2025,4,2026,7.71,8.11,11.8,77.55,68.7,66.39,7.11,Average
S0203,Rahul Dutta,2025,5,2027,7.75,8.87,13.68,85.38,70.5,72.99,7.21,Average
S0203,Rahul Dutta,2025,6,2027,9.32,7.98,11.2,76.17,62.4,66.59,6.69,Average
S0203,Rahul Dutta,2025,7,2028,9.2,8.02,11.98,75.47,69.1,66.94,6.49,Average
S0203,Rahul Dutta,2025,8,2028,6.93,6.35,10.48,84.07,61.5,65.8,6.46,Average
S0204,Ananya Mitra,2025,1,2025,8.51,10.06,13.37,92.21,81.1,78.05,8.06,Average
S0204,Ananya Mitra,2025,2,2025,9.65,9.97,14.64,99.23,77.8,83.87,7.94,Average
S0204,Ananya Mitra,2025,3,2026,9.28,8.07,16.38,97.74,82.9,82.6,7.88,Average
S0204,Ananya Mitra,2025,4,2026,9.52,8.18,13.9,86.33,76.2,74.77,7.03,Average
S0204,Ananya Mitra,2025,5,2027,7.54,7.0,13.01,70.35,83.2,62.71,6.34,Average
S0204,Ananya Mitra,2025,6,2027,7.74,8.2,14.03,88.04,75.1,73.99,7.5,Average
S0204,Ananya Mitra,2025,7,2028,9.87,8.21,13.21,93.07,72.8,77.82,7.62,Average
S0204,Ananya Mitra,2025,8,2028,8.75,8.49,12.46,77.31,77.6,68.36,6.92,Average
S0205,Anik Pal,2025,1,2025,6.47,10.4,15.17,91.41,89.6,77.75,7.61,Average
S0205,Anik Pal,2025,2,2025,9.26,8.66,14.3,78.38,73.7,71.41,7.25,Average
S0205,Anik Pal,2025,3,2026,8.84,9.64,11.39,69.59,82.8,64.67,6.28,Average
S0205,Anik Pal,2025,4,2026,10.63,9.28,11.25,79.81,71.7,71.06,7.18,Average
S0205,Anik Pal,2025,5,2027,8.4,7.24,12.51,83.97,82.6,70.14,7.07,Average
S0205,Anik Pal,2025,6,2027,7.86,7.88,15.18,74.7,72.0,68.27,6.89,Average
S0205,Anik Pal,2025,7,2028,7.93,8.25,11.3,88.14,83.6,71.55,7.18,Average
S0205,Anik Pal,2025,8,2028,7.97,8.83,12.32,100.0,83.7,79.12,8.1,Average
S0206,Ritwik Ganguly,2025,1,2025,8.1,9.3,12.11,75.99,73.2,67.52,6.51,Average
S0206,Ritwik Ganguly,2025,2,2025,6.51,6.79,10.9,88.71,65.5,68.55,6.78,Average
S0206,Ritwik Ganguly,2025,3,2026,7.64,9.51,14.28,92.93,69.3,77.9,7.48,Average
S0206,Ritwik Ganguly,2025,4,2026,7.27,9.59,13.54,74.46,74.5,67.64,6.93,Average
S0206,Ritwik Ganguly,2025,5,2027,9.91,7.47,7.63,71.28,79.0,60.65,6.18,Average
S0206,Ritwik Ganguly,2025,6,2027,10.04,9.48,11.56,80.11,71.2,71.13,7.07,Average
S0206,Ritwik Ganguly,2025,7,2028,7.48,6.31,13.17,88.45,76.2,71.18,6.52,Average
S0206,Ritwik Ganguly,2025,8,2028,7.69,7.66,9.9,81.41,70.1,65.95,6.4,Average
S0207,Joy Saha,2025,1,2025,6.4,7.06,9.57,73.23,80.9,59.65,5.65,Late_Bloomer
S0207,Joy Saha,2025,2,2025,6.85,9.4,13.55,76.4,77.9,68.01,7.04,Late_Bloomer
S0207,Joy Saha,2025,3,2026,8.61,5.76,12.64,78.9,83.0,66.46,6.47,Late_Bloomer
S0207,Joy Saha,2025,4,2026,9.63,9.85,16.15,83.26,81.2,77.26,7.85,Late_Bloomer
S0207,Joy Saha,2025,5,2027,9.8,9.62,14.07,89.09,77.7,78.04,8.45,Late_Bloomer
S0207,Joy Saha,2025,6,2027,9.27,8.91,15.05,91.14,74.6,78.79,7.91,Late_Bloomer
S0207,Joy Saha,2025,7,2028,11.15,10.87,17.42,100.0,73.5,89.44,8.77,Late_Bloomer
S0207,Joy Saha,2025,8,2028,9.26,9.46,15.1,94.1,78.1,80.88,8.47,Late_Bloomer
S0208,Tanya Ghosh,2025,1,2025,10.38,11.16,16.35,100.0,72.2,87.89,8.47,Consistent_Topper
S0208,Tanya Ghosh,2025,2,2025,12.02,11.12,15.96,100.0,80.5,89.1,9.02,Consistent_Topper
S0208,Tanya Ghosh,2025,3,2026,10.76,9.07,17.44,100.0,75.2,87.27,8.61,Consistent_Topper
S0208,Tanya Ghosh,2025,4,2026,11.12,11.08,16.17,100.0,78.4,88.37,9.34,Consistent_Topper
S0208,Tanya Ghosh,2025,5,2027,10.21,10.32,15.41,100.0,72.5,85.93,8.61,Consistent_Topper
S0208,Tanya Ghosh,2025,6,2027,8.44,11.4,18.16,99.83,70.3,87.92,8.74,Consistent_Topper
S0208,Tanya Ghosh,2025,7,2028,11.08,9.17,17.18,100.0,80.5,87.43,9.26,Consistent_Topper
S0208,Tanya Ghosh,2025,8,2028,11.91,10.85,20.0,96.78,77.4,91.15,8.96,Consistent_Topper
S0209,Kunal Paul,2025,1,2025,7.69,5.72,12.02,71.73,81.3,61.29,6.22,Late_Bloomer
S0209,Kunal Paul,2025,2,2025,6.99,6.76,14.11,64.74,83.8,60.23,6.3,Late_Bloomer
S0209,Kunal Paul,2025,3,2026,8.96,6.1,11.75,80.84,80.2,67.23,6.55,Late_Bloomer
S0209,Kunal Paul,2025,4,2026,9.59,9.33,14.16,88.7,84.9,77.44,8.29,Late_Bloomer
S0209,Kunal Paul,2025,5,2027,8.71,8.27,13.76,85.56,84.8,73.52,7.18,Late_Bloomer
S0209,Kunal Paul,2025,6,2027,9.77,7.62,12.07,99.81,80.4,79.37,7.76,Late_Bloomer
S0209,Kunal Paul,2025,7,2028,9.34,8.51,16.93,85.42,88.6,77.48,7.67,Late_Bloomer
S0209,Kunal Paul,2025,8,2028,11.64,9.22,16.62,91.36,84.5,83.16,8.48,Late_Bloomer
S0210,Sumit Mondal,2025,1,2025,8.53,8.23,8.81,87.76,76.5,69.45,6.46,Low_Performer
S0210,Sumit Mondal,2025,2,2025,5.91,5.95,11.42,60.25,75.7,53.39,5.16,Low_Performer
S0210,Sumit Mondal,2025,3,2026,7.28,5.62,10.63,74.89,79.1,60.98,6.09,Low_Performer
S0210,Sumit Mondal,2025,4,2026,5.17,7.56,9.44,49.49,78.4,46.91,5.01,Low_Performer
S0210,Sumit Mondal,2025,5,2027,5.19,5.32,7.34,59.04,73.1,47.37,4.68,Low_Performer
S0210,Sumit Mondal,2025,6,2027,6.19,5.84,10.94,60.23,81.7,53.09,5.01,Low_Performer
S0210,Sumit Mondal,2025,7,2028,4.57,5.82,10.42,55.6,77.2,48.61,5.42,Low_Performer
S0210,Sumit Mondal,2025,8,2028,5.09,8.64,8.95,71.55,77.6,58.45,6.26,Low_Performer
S0211,Diya Mukherjee,2025,1,2025,11.49,11.29,18.15,100.0,71.4,90.93,9.04,Consistent_Topper
S0211,Diya Mukherjee,2025,2,2025,10.98,10.34,15.83,100.0,75.0,87.14,8.79,Consistent_Topper
S0211,Diya Mukherjee,2025,3,2026,10.7,10.31,13.62,100.0,75.0,84.63,8.43,Consistent_Topper
S0211,Diya Mukherjee,2025,4,2026,10.29,9.04,12.86,100.0,77.6,82.18,7.8,Consistent_Topper
S0211,Diya Mukherjee,2025,5,2027,10.13,11.21,17.89,100.0,75.5,89.23,9.23,Consistent_Topper
S0211,Diya Mukherjee,2025,6,2027,12.73,10.04,15.46,100.0,64.9,88.23,8.95,Consistent_Topper
S0211,Diya Mukherjee,2025,7,2028,10.15,10.9,17.92,100.0,72.7,88.97,8.83,Consistent_Topper
S0211,Diya Mukherjee,2025,8,2028,11.52,12.45,17.1,100.0,70.1,91.06,9.13,Consistent_Topper
S0212,Kriti Pal,2025,1,2025,7.33,9.29,14.96,74.03,65.8,68.6,6.67,Average
S0212,Kriti Pal,2025,2,2025,8.71,10.41,14.32,85.89,63.5,76.39,7.63,Average
S0212,Kriti Pal,2025,3,2026,10.6,10.55,8.19,97.15,66.3,77.92,7.92,Average
S0212,Kriti Pal,2025,4,2026,8.17,9.94,13.83,76.77,61.6,70.32,7.19,Average
S0212,Kriti Pal,2025,5,2027,8.73,10.48,14.49,75.27,62.8,71.33,6.95,Average
S0212,Kriti Pal,2025,6,2027,9.67,8.04,10.49,73.4,70.1,64.9,6.41,Average
S0212,Kriti Pal,2025,7,2028,8.1,8.22,10.24,77.31,57.9,65.21,6.02,Average
S0212,Kriti Pal,2025,8,2028,10.39,9.81,17.24,72.04,62.0,73.47,8.28,Average
S0213,Tanya Banerjee,2025,1,2025,6.9,6.48,9.95,72.92,60.4,59.79,5.92,Low_Performer
S0213,Tanya Banerjee,2025,2,2025,6.51,7.83,8.69,65.79,63.8,55.92,5.25,Low_Performer
S0213,Tanya Banerjee,2025,3,2026,9.1,6.55,12.99,62.3,61.6,59.79,5.26,Low_Performer
S0213,Tanya Banerjee,2025,4,2026,4.71,5.31,11.03,49.96,64.7,46.04,4.57,Low_Performer
S0213,Tanya Banerjee,2025,5,2027,4.51,6.58,7.84,46.19,68.9,42.02,3.58,Low_Performer
S0213,Tanya Banerjee,2025,6,2027,5.69,5.44,10.06,57.43,55.2,49.89,4.65,Low_Performer
S0213,Tanya Banerjee,2025,7,2028,6.81,7.21,8.06,67.65,62.3,55.9,5.77,Low_Performer
S0213,Tanya Banerjee,2025,8,2028,7.78,6.96,8.62,68.15,64.5,57.43,5.99,Low_Performer
S0214,Pallavi Ganguly,2025,1,2025,10.35,11.57,16.68,100.0,78.7,88.6,8.68,Consistent_Topper
S0214,Pallavi Ganguly,2025,2,2025,12.73,12.71,17.84,100.0,85.6,93.28,9.24,Consistent_Topper
S0214,Pallavi Ganguly,2025,3,2026,11.86,8.06,18.57,100.0,74.5,88.5,9.13,Consistent_Topper
S0214,Pallavi Ganguly,2025,4,2026,11.55,9.01,15.33,99.49,79.1,85.62,8.52,Consistent_Topper
S0214,Pallavi Ganguly,2025,5,2027,11.33,8.92,13.91,100.0,77.0,84.16,8.47,Consistent_Topper
S0214,Pallavi Ganguly,2025,6,2027,11.53,11.97,18.62,100.0,80.1,92.12,9.23,Consistent_Topper
S0214,Pallavi Ganguly,2025,7,2028,9.92,12.43,17.5,100.0,90.6,89.85,8.82,Consistent_Topper
S0214,Pallavi Ganguly,2025,8,2028,12.76,11.29,17.79,100.0,76.8,91.84,9.27,Consistent_Topper
S0215,Anik Kar,2025,1,2025,10.15,9.36,16.55,85.95,72.1,79.04,8.17,Average
S0215,Anik Kar,2025,2,2025,10.45,8.53,12.82,97.67,82.4,80.64,7.67,Average
S0215,Anik Kar,2025,3,2026,8.66,9.94,16.15,76.4,76.4,72.95,7.43,Average
S0215,Anik Kar,2025,4,2026,7.64,7.93,13.37,77.24,74.1,67.56,6.91,Average
S0215,Anik Kar,2025,5,2027,7.34,7.21,8.02,86.64,84.1,65.88,6.29,Average
S0215,Anik Kar,2025,6,2027,6.86,9.09,15.13,84.69,83.3,73.43,7.31,Average
S0215,Anik Kar,2025,7,2028,7.46,11.25,11.44,87.69,69.8,73.99,7.33,Average
S0215,Anik Kar,2025,8,2028,9.86,8.19,11.34,84.08,72.7,71.43,7.29,Average
S0216,Mitali Pal,2025,1,2025,7.9,9.05,10.51,58.84,81.0,56.88,5.69,Low_Performer
S0216,Mitali Pal,2025,2,2025,6.45,7.77,10.33,65.35,80.9,57.22,5.43,Low_Performer
S0216,Mitali Pal,2025,3,2026,7.4,7.04,11.26,73.73,81.3,62.57,6.37,Low_Performer
S0216,Mitali Pal,2025,4,2026,9.19,7.48,8.38,61.81,81.9,55.96,5.65,Low_Performer
S0216,Mitali Pal,2025,5,2027,4.74,5.05,10.55,67.58,83.0,54.13,5.35,Low_Performer
S0216,Mitali Pal,2025,6,2027,5.64,5.91,10.18,63.91,77.1,53.68,5.29,Low_Performer
S0216,Mitali Pal,2025,7,2028,5.32,4.8,8.77,59.47,77.1,48.62,5.01,Low_Performer
S0216,Mitali Pal,2025,8,2028,8.25,7.56,11.33,70.89,80.3,62.59,6.65,Low_Performer
S0217,Tanya Sen,2025,1,2025,6.08,10.42,12.99,80.17,82.9,69.57,6.78,Average
S0217,Tanya Sen,2025,2,2025,6.57,5.88,9.58,88.98,79.6,66.51,6.96,Average
S0217,Tanya Sen,2025,3,2026,8.56,9.0,12.67,87.26,74.2,73.86,7.75,Average
S0217,Tanya Sen,2025,4,2026,9.66,7.47,11.18,96.68,85.7,76.65,8.06,Average
S0217,Tanya Sen,2025,5,2027,8.1,6.88,9.17,82.63,75.9,65.45,6.97,Average
S0217,Tanya Sen,2025,6,2027,9.47,10.02,12.44,84.08,79.8,73.97,7.41,Average
S0217,Tanya Sen,2025,7,2028,8.84,7.12,13.52,81.76,79.8,70.37,7.13,Average
S0217,Tanya Sen,2025,8,2028,9.09,9.13,12.05,81.85,77.4,71.2,6.94,Average
S0218,Maya Basu,2025,1,2025,7.88,6.53,9.73,70.74,79.7,59.52,6.18,Late_Bloomer
S0218,Maya Basu,2025,2,2025,5.81,6.31,6.51,65.25,75.1,51.26,4.28,Late_Bloomer
S0218,Maya Basu,2025,3,2026,4.17,5.85,12.07,57.34,69.7,50.76,5.01,Late_Bloomer
S0218,Maya Basu,2025,4,2026,9.14,8.96,12.79,82.67,73.2,72.22,7.12,Late_Bloomer
S0218,Maya Basu,2025,5,2027,9.31,7.87,14.02,84.88,77.3,73.64,7.17,Late_Bloomer
S0218,Maya Basu,2025,6,2027,9.99,8.34,12.6,95.93,73.7,78.89,7.97,Late_Bloomer
S0218,Maya Basu,2025,7,2028,9.21,9.11,14.41,98.46,75.0,81.97,8.1,Late_Bloomer
S0218,Maya Basu,2025,8,2028,11.2,10.44,16.17,97.37,78.6,86.5,8.83,Late_Bloomer
S0219,Arka Chatterjee,2025,1,2025,9.14,11.29,16.43,100.0,69.1,86.86,8.28,Consistent_Topper
S0219,Arka Chatterjee,2025,2,2025,9.75,9.48,17.03,100.0,70.8,86.27,8.17,Consistent_Topper
S0219,Arka Chatterjee,2025,3,2026,10.93,12.28,13.62,100.0,70.8,86.84,8.95,Consistent_Topper
S0219,Arka Chatterjee,2025,4,2026,11.25,12.93,19.08,100.0,61.7,93.26,9.19,Consistent_Topper
S0219,Arka Chatterjee,2025,5,2027,9.28,10.63,13.8,100.0,70.3,83.71,8.27,Consistent_Topper
S0219,Arka Chatterjee,2025,6,2027,11.96,10.22,15.09,99.16,72.2,86.84,8.63,Consistent_Topper
S0219,Arka Chatterjee,2025,7,2028,11.07,9.03,18.92,100.0,73.6,89.02,9.34,Consistent_Topper
S0219,Arka Chatterjee,2025,8,2028,9.32,12.11,15.42,100.0,68.6,86.84,9.17,Consistent_Topper
S0220,Aritra Chakraborty,2025,1,2025,12.28,10.63,14.89,100.0,82.2,87.81,8.34,Consistent_Topper
S0220,Aritra Chakraborty,2025,2,2025,11.12,9.96,13.56,100.0,79.4,84.64,9.32,Consistent_Topper
S0220,Aritra Chakraborty,2025,3,2026,9.52,10.16,19.04,100.0,79.2,88.72,9.07,Consistent_Topper
S0220,Aritra Chakraborty,2025,4,2026,12.22,9.98,13.48,98.18,74.0,84.77,8.46,Consistent_Topper
S0220,Aritra Chakraborty,2025,5,2027,10.61,9.67,14.91,100.0,78.2,85.19,8.02,Consistent_Topper
S0220,Aritra Chakraborty,2025,6,2027,12.48,11.34,13.13,100.0,76.6,86.95,8.16,Consistent_Topper
S0220,Aritra Chakraborty,2025,7,2028,13.04,11.43,16.82,100.0,73.2,91.29,8.75,Consistent_Topper
S0220,Aritra Chakraborty,2025,8,2028,12.56,10.81,18.41,98.79,78.5,91.18,8.64,Consistent_Topper
S0221,Rakesh Das,2025,1,2025,10.27,8.69,13.05,92.68,77.8,78.35,7.85,Average
S0221,Rakesh Das,2025,2,2025,10.11,7.46,13.34,96.64,74.6,79.23,8.01,Average
S0221,Rakesh Das,2025,3,2026,9.18,9.53,15.11,93.46,79.5,80.54,7.92,Average
S0221,Rakesh Das,2025,4,2026,7.65,8.11,13.5,77.96,81.1,68.25,6.67,Average
S0221,Rakesh Das,2025,5,2027,10.97,9.91,12.1,80.59,70.7,73.28,7.47,Average
S0221,Rakesh Das,2025,6,2027,8.79,8.18,10.72,82.08,72.8,68.74,6.42,Average
S0221,Rakesh Das,2025,7,2028,11.04,9.47,9.09,88.29,83.5,73.75,8.17,Average
S0221,Rakesh Das,2025,8,2028,8.45,6.1,12.12,82.8,67.6,68.07,7.15,Average
S0222,Anik Pal,2025,1,2025,8.39,8.47,10.21,77.05,66.3,65.59,6.28,Average
S0222,Anik Pal,2025,2,2025,8.57,7.42,13.54,84.81,67.4,71.93,7.14,Average
S0222,Anik Pal,2025,3,2026,8.84,10.96,15.15,78.43,66.3,74.17,7.67,Average
S0222,Anik Pal,2025,4,2026,7.25,6.53,12.82,71.66,67.4,62.43,6.45,Average
S0222,Anik Pal,2025,5,2027,6.27,6.12,10.96,70.22,67.6,58.46,6.09,Average
S0222,Anik Pal,2025,6,2027,8.37,9.51,12.79,79.0,66.4,70.17,7.06,Average
S0222,Anik Pal,2025,7,2028,8.95,8.11,10.29,72.09,60.3,63.39,6.09,Average
S0222,Anik Pal,2025,8,2028,8.26,9.04,12.35,89.17,74.5,74.25,7.4,Average
S0223,Arka Kundu,2025,1,2025,8.07,6.21,12.77,76.32,73.0,65.21,6.2,Average
S0223,Arka Kundu,2025,2,2025,10.69,9.31,15.26,75.26,77.4,72.89,7.23,Average
S0223,Arka Kundu,2025,3,2026,9.23,9.4,16.04,89.92,78.6,79.62,8.37,Average
S0223,Arka Kundu,2025,4,2026,9.02,8.75,11.48,78.17,74.9,68.33,7.3,Average
S0223,Arka Kundu,2025,5,2027,9.74,8.34,11.71,86.59,71.4,73.09,6.84,Average
S0223,Arka Kundu,2025,6,2027,6.85,7.51,14.22,84.3,86.9,70.73,7.21,Average
S0223,Arka Kundu,2025,7,2028,7.83,8.02,11.98,87.62,75.7,71.64,6.95,Average
S0223,Arka Kundu,2025,8,2028,8.31,10.62,11.15,80.91,81.4,70.53,7.0,Average
S0224,Sreya Dutta,2025,1,2025,10.32,10.63,16.98,86.37,75.3,81.11,8.51,Average
S0224,Sreya Dutta,2025,2,2025,10.51,11.72,13.25,92.35,86.4,81.65,8.33,Average
S0224,Sreya Dutta,2025,3,2026,7.96,10.17,14.37,91.22,74.4,78.11,7.86,Average
S0224,Sreya Dutta,2025,4,2026,10.69,8.53,11.85,78.98,84.9,70.56,7.62,Average
S0224,Sreya Dutta,2025,5,2027,6.54,6.84,12.13,64.09,75.9,57.56,5.94,Average
